53.640,-0.00984244,0.90258326,0.18652847,3.98377577,30.82309421,0.00000000
53.650,-0.00983274,0.85042007,0.18033927,4.00591592,22.60678622,0.00000000
53.660,-0.00984869,0.80722517,0.17302220,3.91437955,327.19204473,0.00000000
53.670,-0.00988385,0.79357330,0.16863261,4.00733336,316.74109573,0.00000000
53.680,-0.00991885,0.81011348,0.16902969,6.03141829,351.29815667,0.00000000
53.690,-0.00993349,0.84105885,0.17169954,5.31379800,341.49708279,0.00000000
53.700,-0.00991806,0.87605307,0.17179809,4.03168758,16.52583807,0.00000000
53.710,-0.00989122,0.92199979,0.16690192,6.00537453,39.99777856,0.00000000
53.720,-0.00992161,0.98921712,0.16012560,5.03965322,47.97495016,0.00000000
53.730,-0.01009732,1.07250176,0.15674882,3.99995063,240.21521325,0.00000000
53.740,-0.01042590,1.15761379,0.15594237,3.47870661,331.80140086,0.00000000
53.750,-0.01079087,1.24284267,0.14893077,2.50696236,340.78243138,0.00000000
53.760,-0.13003332,14.55109746,1.99434915,6.39516943,345.90536736,0.00000000
53.770,-0.13598348,15.35663852,1.98809164,2.99911110,297.19336129,0.00000000
53.780,-0.13928465,16.71504244,1.68976023,3.12750325,-4.99182265,0.00000000
53.790,-0.14028474,17.89468420,1.21619676,3.19317399,219.06821395,0.00000000
